name,pid,num_tracks,num_holdouts,holdout_ratio
Disney,1003536,23,22,0.9565217391304348
shower jams,1003538,14,13,0.9285714285714286
Future Disco,1003540,17,16,0.9411764705882353
Fitness,1003542,26,25,0.9615384615384616
Slow,1003543,16,15,0.9375
17,1003544,14,13,0.9285714285714286
Ride out,1003545,27,26,0.9629629629629629
prblms,1003556,11,10,0.9090909090909091
hyphy,1003558,16,15,0.9375
Reggae ,1003561,33,32,0.9696969696969697
Powerful,1003562,33,32,0.9696969696969697
Down,1003563,14,13,0.9285714285714286
JAMS.,1003564,25,24,0.96
Recently Added,1003571,28,27,0.9642857142857143
April,1003580,32,31,0.96875
Jammy Jams,1003581,15,14,0.9333333333333333
beats,1003592,23,22,0.9565217391304348
Tunes,1003599,31,30,0.967741935483871
running,1003600,12,11,0.9166666666666666
Things,1003606,30,29,0.9666666666666667
28,1003612,24,23,0.9583333333333334
Summer,1003614,32,31,0.96875
music,1003617,13,12,0.9230769230769231
Meditation,1003619,12,11,0.9166666666666666
River,1003620,15,14,0.9333333333333333
sleep,1003621,23,22,0.9565217391304348
California Love,1003628,27,26,0.9629629629629629
litty,1003631,28,27,0.9642857142857143
EDM,1003642,23,22,0.9565217391304348
Chill Electronic,1003648,38,37,0.9736842105263158
Oldies,1003649,16,15,0.9375
summaaa,1003652,23,22,0.9565217391304348
Spring,1003653,13,12,0.9230769230769231
Summer jamz,1003655,26,25,0.9615384615384616
josh,1003657,18,17,0.9444444444444444
pump up,1003661,15,14,0.9333333333333333
mood,1003674,10,9,0.9
90's,1003678,39,38,0.9743589743589743
Rythm,1003680,39,38,0.9743589743589743
TBT,1003685,18,17,0.9444444444444444
just us,1003686,16,15,0.9375
*80's,1003689,19,18,0.9473684210526315
Country 🇺🇸,1003691,25,24,0.96
my fav,1003692,17,16,0.9411764705882353
calming,1003698,27,26,0.9629629629629629
love,1003699,10,9,0.9
All Time Low,1003701,14,13,0.9285714285714286
About You,1003710,24,23,0.9583333333333334
About time,1003711,18,17,0.9444444444444444
Bollywood,1003719,39,38,0.9743589743589743
Wedding Band,1003723,10,9,0.9
summer 16,1003726,21,20,0.9523809523809523
now,1003731,25,24,0.96
Electric Chill,1003739,35,34,0.9714285714285714
#mira,1003744,13,12,0.9230769230769231
my jams,1003745,32,31,0.96875
SAMple,1003750,36,35,0.9722222222222222
Disney,1003752,34,33,0.9705882352941176
mush,1003754,12,11,0.9166666666666666
De todo ,1003755,12,11,0.9166666666666666
Khalid,1003759,24,23,0.9583333333333334
KD,1003762,26,25,0.9615384615384616
Calm,1003764,30,29,0.9666666666666667
girly music.,1003768,32,31,0.96875
????,1003772,15,14,0.9333333333333333
mexico,1003774,25,24,0.96
LG,1003775,11,10,0.9090909090909091
happy,1003776,15,14,0.9333333333333333
Back in the day,1003777,20,19,0.95
chilling,1003778,33,32,0.9696969696969697
Running,1003781,29,28,0.9655172413793104
halloween :),1003782,11,10,0.9090909090909091
heavy,1003795,35,34,0.9714285714285714
Wish You Were Here,1003798,18,17,0.9444444444444444
Disney,1003802,36,35,0.9722222222222222
feel goods,1003804,12,11,0.9166666666666666
Brittany,1003805,32,31,0.96875
maddie,1003806,11,10,0.9090909090909091
Summer 2014,1003807,11,10,0.9090909090909091
Bed ,1003815,16,15,0.9375
🙏🏽,1003816,18,17,0.9444444444444444
Playlist2,1003820,24,23,0.9583333333333334
June 2016,1003822,20,19,0.95
party,1003833,37,36,0.972972972972973
jams ,1003835,21,20,0.9523809523809523
throwbacks ,1003837,32,31,0.96875
Study Sesh,1003840,23,22,0.9565217391304348
Lullaby,1003842,15,14,0.9333333333333333
friends,1003845,14,13,0.9285714285714286
all the feels,1003847,28,27,0.9642857142857143
kids,1003849,25,24,0.96
summer,1003851,36,35,0.9722222222222222
on my mind,1003853,19,18,0.9473684210526315
ptv,1003855,33,32,0.9696969696969697
after hours ,1003857,36,35,0.9722222222222222
80s,1003859,31,30,0.967741935483871
Workout Mix,1003860,28,27,0.9642857142857143
jan 2017,1003863,34,33,0.9705882352941176
summer chill,1003864,38,37,0.9736842105263158
Back To Black,1003866,18,17,0.9444444444444444
newww,1003873,29,28,0.9655172413793104
run,1003879,18,17,0.9444444444444444
get it ,1003885,12,11,0.9166666666666666
Trance dance,1003886,21,20,0.9523809523809523
Green,1003888,16,15,0.9375
Car Playlist,1003896,20,19,0.95
jams,1003897,37,36,0.972972972972973
Oldies,1003900,11,10,0.9090909090909091
Breathe.,1003901,33,32,0.9696969696969697
bedtime ,1003903,18,17,0.9444444444444444
New,1003906,35,34,0.9714285714285714
Gym 2,1003915,26,25,0.9615384615384616
worship.,1003916,38,37,0.9736842105263158
January ,1003923,25,24,0.96
happy :)),1003925,28,27,0.9642857142857143
FREEDOM,1003926,38,37,0.9736842105263158
Latino,1003929,13,12,0.9230769230769231
Frozen,1003931,11,10,0.9090909090909091
Chillin,1003932,37,36,0.972972972972973
Christmas,1003938,19,18,0.9473684210526315
Guardians of the Galaxy,1003939,20,19,0.95
Winter,1003941,37,36,0.972972972972973
new songs,1003944,21,20,0.9523809523809523
study,1003946,26,25,0.9615384615384616
relax,1003948,36,35,0.9722222222222222
fall 2017,1003950,27,26,0.9629629629629629
good ones,1003951,18,17,0.9444444444444444
nostalgia,1003956,17,16,0.9411764705882353
Florida,1003957,26,25,0.9615384615384616
Hard Rock,1003959,29,28,0.9655172413793104
❤️❤️,1003960,35,34,0.9714285714285714
Good vibes,1003961,25,24,0.96
Ana,1003965,20,19,0.95
Rancheras,1003969,13,12,0.9230769230769231
90s hits,1003976,14,13,0.9285714285714286
Holiday Party,1003981,32,31,0.96875
Hannah,1003983,29,28,0.9655172413793104
vibes,1003984,13,12,0.9230769230769231
snooze,1003986,38,37,0.9736842105263158
New ,1003988,20,19,0.95
Cool,1003997,16,15,0.9375
ash,1004000,31,30,0.967741935483871
stoney,1004002,39,38,0.9743589743589743
Pretty,1004003,34,33,0.9705882352941176
September,1004005,36,35,0.9722222222222222
Oldies ,1004013,37,36,0.972972972972973
gn ,1004018,38,37,0.9736842105263158
New Mix,1004027,37,36,0.972972972972973
2000s,1004029,13,12,0.9230769230769231
more,1004033,17,16,0.9411764705882353
sit back ..,1004036,39,38,0.9743589743589743
headphones,1004041,34,33,0.9705882352941176
feels(:(,1004051,16,15,0.9375
Feels,1004053,25,24,0.96
vibin',1004056,21,20,0.9523809523809523
Nostalgia,1004061,17,16,0.9411764705882353
EDM,1004068,21,20,0.9523809523809523
Christmas Jams,1004071,30,29,0.9666666666666667
Yacht Rock,1004072,21,20,0.9523809523809523
Surrender,1004077,37,36,0.972972972972973
untitled playlist,1004081,32,31,0.96875
AG,1004091,34,33,0.9705882352941176
Sleep,1004098,17,16,0.9411764705882353
60's,1004099,22,21,0.9545454545454546
Spring has Sprung,1004101,19,18,0.9473684210526315
mm,1004105,28,27,0.9642857142857143
Road Trip,1004106,13,12,0.9230769230769231
90'$$$$$,1004113,11,10,0.9090909090909091
Lyft,1004117,29,28,0.9655172413793104
90's,1004118,38,37,0.9736842105263158
With You,1004120,39,38,0.9743589743589743
classics,1004126,36,35,0.9722222222222222
summer heat,1004128,34,33,0.9705882352941176
Nice stuff.,1004130,35,34,0.9714285714285714
hype,1004133,19,18,0.9473684210526315
Car Ride,1004134,19,18,0.9473684210526315
Random songs,1004139,10,9,0.9
Summer 2017 ,1004141,13,12,0.9230769230769231
Marching Band,1004142,23,22,0.9565217391304348
ramdom,1004148,11,10,0.9090909090909091
warm,1004149,14,13,0.9285714285714286
Good Morning!,1004154,32,31,0.96875
Hype,1004155,39,38,0.9743589743589743
litty,1004157,20,19,0.95
xxxxx,1004166,11,10,0.9090909090909091
jams,1004172,33,32,0.9696969696969697
Rock Out,1004175,21,20,0.9523809523809523
mixtape_2,1004181,12,11,0.9166666666666666
Bump,1004183,25,24,0.96
GOOD VIBES,1004184,23,22,0.9565217391304348
idk,1004185,11,10,0.9090909090909091
Latin,1004187,18,17,0.9444444444444444
latin rock,1004188,22,21,0.9545454545454546
musicals,1004189,34,33,0.9705882352941176
Summer 2017,1004193,37,36,0.972972972972973
Bath,1004194,10,9,0.9
lit lit,1004195,30,29,0.9666666666666667
Car Ride,1004200,16,15,0.9375
🤷🏼‍♀️,1004214,19,18,0.9473684210526315
Me Gusta!,1004215,14,13,0.9285714285714286
Rap,1004216,12,11,0.9166666666666666
New,1004218,32,31,0.96875
mom,1004222,13,12,0.9230769230769231
Half Marathon,1004224,37,36,0.972972972972973
cumbia,1004231,24,23,0.9583333333333334
Fun!,1004235,29,28,0.9655172413793104
Billboard,1004245,37,36,0.972972972972973
XYZ,1004248,30,29,0.9666666666666667
Run.,1004250,34,33,0.9705882352941176
Guardians of the Galaxy: Awesome Mix Vol. 1,1004252,12,11,0.9166666666666666
💪🏼,1004253,22,21,0.9545454545454546
Piano,1004257,11,10,0.9090909090909091
kuntry,1004258,27,26,0.9629629629629629
Chill rap,1004267,36,35,0.9722222222222222
Dance music,1004277,31,30,0.967741935483871
Christmas,1004278,36,35,0.9722222222222222
Turn Down,1004284,35,34,0.9714285714285714
May,1004285,12,11,0.9166666666666666
Lacrosse,1004286,24,23,0.9583333333333334
pop,1004296,26,25,0.9615384615384616
Reflection,1004302,29,28,0.9655172413793104
Bruh...,1004307,17,16,0.9411764705882353
Acoustic,1004311,35,34,0.9714285714285714
Swole,1004313,11,10,0.9090909090909091
Good Morning,1004317,31,30,0.967741935483871
DAD,1004318,16,15,0.9375
take a chill pill,1004320,18,17,0.9444444444444444
Pump It UP,1004323,27,26,0.9629629629629629
skate,1004326,26,25,0.9615384615384616
<3<3<3,1004329,16,15,0.9375
feb 2016,1004331,10,9,0.9
FUNKADELIC,1004332,17,16,0.9411764705882353
Music,1004333,29,28,0.9655172413793104
Fresh Start,1004337,25,24,0.96
workout,1004344,27,26,0.9629629629629629
morning jams,1004346,35,34,0.9714285714285714
feelin it ,1004350,24,23,0.9583333333333334
RUN,1004352,34,33,0.9705882352941176
Lit af,1004354,26,25,0.9615384615384616
relaxing,1004361,19,18,0.9473684210526315
Happy,1004363,32,31,0.96875
Sax,1004364,17,16,0.9411764705882353
car jams,1004368,21,20,0.9523809523809523
motown,1004369,11,10,0.9090909090909091
Pissed off,1004370,39,38,0.9743589743589743
car vibes ,1004371,19,18,0.9473684210526315
rap,1004373,11,10,0.9090909090909091
rainy day,1004376,31,30,0.967741935483871
Wedding - dinner,1004378,36,35,0.9722222222222222
Summer '16,1004383,38,37,0.9736842105263158
happy,1004385,28,27,0.9642857142857143
new wave,1004386,18,17,0.9444444444444444
lit,1004387,29,28,0.9655172413793104
Love Me,1004388,30,29,0.9666666666666667
sam,1004389,15,14,0.9333333333333333
fall ,1004392,37,36,0.972972972972973
december,1004394,29,28,0.9655172413793104
Pop,1004401,33,32,0.9696969696969697
alright,1004407,34,33,0.9705882352941176
Covers,1004409,19,18,0.9473684210526315
🙌🏼,1004413,28,27,0.9642857142857143
Powerful ,1004415,34,33,0.9705882352941176
Shine,1004416,21,20,0.9523809523809523
Roadtrip,1004417,18,17,0.9444444444444444
Workout,1004426,25,24,0.96
Rock Out,1004431,25,24,0.96
summer 2017,1004433,24,23,0.9583333333333334
dans,1004434,24,23,0.9583333333333334
Work out ,1004435,29,28,0.9655172413793104
Chill party ,1004440,16,15,0.9375
FML,1004441,13,12,0.9230769230769231
move,1004448,34,33,0.9705882352941176
gold,1004453,39,38,0.9743589743589743
Playa,1004454,25,24,0.96
lekker,1004456,12,11,0.9166666666666666
Oldies,1004457,18,17,0.9444444444444444
Dub,1004459,18,17,0.9444444444444444
workout,1004460,38,37,0.9736842105263158
good good,1004461,27,26,0.9629629629629629
Nothing,1004463,23,22,0.9565217391304348
Disney,1004465,28,27,0.9642857142857143
Variety,1004469,24,23,0.9583333333333334
Spinnin records,1004471,25,24,0.96
Chris Brown,1004477,20,19,0.95
Fire 🔥,1004478,30,29,0.9666666666666667
☆☆☆,1004487,25,24,0.96
Covers,1004499,16,15,0.9375
my feels,1004500,14,13,0.9285714285714286
Fall 2017,1004502,23,22,0.9565217391304348
reggeaton,1004503,29,28,0.9655172413793104
right,1004506,23,22,0.9565217391304348
Grooves,1004515,20,19,0.95
music ,1004516,25,24,0.96
AUGUST,1004517,29,28,0.9655172413793104
White People Music,1004518,28,27,0.9642857142857143
love,1004522,10,9,0.9
idk,1004534,12,11,0.9166666666666666
ArT,1004536,29,28,0.9655172413793104
EDM,1004538,23,22,0.9565217391304348
new,1004542,21,20,0.9523809523809523
My High-Intensity Workout,1004545,16,15,0.9375
christmas favs,1004550,12,11,0.9166666666666666
Depressing Music,1004551,23,22,0.9565217391304348
Beautiful Songs,1004562,23,22,0.9565217391304348
Work Out,1004566,30,29,0.9666666666666667
the good stuff,1004567,12,11,0.9166666666666666
Car Music,1004568,12,11,0.9166666666666666
Star Wars,1004569,24,23,0.9583333333333334
aa,1004570,15,14,0.9333333333333333
Movies,1004572,14,13,0.9285714285714286
youth group ,1004573,24,23,0.9583333333333334
morning drive,1004575,19,18,0.9473684210526315
eh,1004576,13,12,0.9230769230769231
spring 2014.,1004578,20,19,0.95
day drinking,1004585,24,23,0.9583333333333334
Workout,1004588,16,15,0.9375
pump it up,1004598,29,28,0.9655172413793104
workout2,1004599,31,30,0.967741935483871
Fh,1004600,12,11,0.9166666666666666
Cool Down,1004608,11,10,0.9090909090909091
laid back,1004609,23,22,0.9565217391304348
that good good ,1004611,34,33,0.9705882352941176
Fuel,1004615,13,12,0.9230769230769231
The best songs ever.,1004616,20,19,0.95
January 2016,1004620,29,28,0.9655172413793104
DAB,1004627,21,20,0.9523809523809523
turn tf up,1004628,30,29,0.9666666666666667
High School Musical,1004635,26,25,0.9615384615384616
hype,1004639,28,27,0.9642857142857143
Hannah,1004644,22,21,0.9545454545454546
babe,1004652,29,28,0.9655172413793104
Set 2,1004655,15,14,0.9333333333333333
Bruh,1004658,13,12,0.9230769230769231
September,1004664,37,36,0.972972972972973
Fall,1004665,31,30,0.967741935483871
beach,1004666,12,11,0.9166666666666666
Running,1004673,39,38,0.9743589743589743
TTT,1004687,10,9,0.9
Soul Songs,1004704,19,18,0.9473684210526315
happy,1004708,10,9,0.9
lake,1004710,18,17,0.9444444444444444
Christmas,1004711,38,37,0.9736842105263158
🤷🏽‍♀️,1004713,17,16,0.9411764705882353
Feb 16,1004715,32,31,0.96875
Punk pop,1004717,18,17,0.9444444444444444
Feels,1004722,25,24,0.96
STUDY,1004734,22,21,0.9545454545454546
summer 2016,1004736,28,27,0.9642857142857143
Emo af,1004739,18,17,0.9444444444444444
Calming,1004741,38,37,0.9736842105263158
All of Me,1004742,10,9,0.9
vibez,1004744,32,31,0.96875
Gold Digger,1004745,32,31,0.96875
pump it UP! :),1004746,26,25,0.9615384615384616
vibing,1004747,26,25,0.9615384615384616
Loading...,1004754,16,15,0.9375
Jams 2,1004757,17,16,0.9411764705882353
Christmas,1004759,17,16,0.9411764705882353
BBG,1004761,13,12,0.9230769230769231
shower,1004767,18,17,0.9444444444444444
Rock 'N' Roll),1004770,23,22,0.9565217391304348
lacrosse,1004772,13,12,0.9230769230769231
chill party,1004773,20,19,0.95
pop ,1004775,34,33,0.9705882352941176
Listen,1004778,16,15,0.9375
Spanish music,1004780,23,22,0.9565217391304348
Rock,1004781,19,18,0.9473684210526315
Zumba,1004782,15,14,0.9333333333333333
listen to me,1004791,14,13,0.9285714285714286
vallenato,1004793,18,17,0.9444444444444444
Dubstep,1004795,12,11,0.9166666666666666
Rap Songs,1004802,32,31,0.96875
Party,1004803,26,25,0.9615384615384616
drugs,1004807,15,14,0.9333333333333333
90s/00s,1004812,16,15,0.9375
Winter,1004817,19,18,0.9473684210526315
beach jams,1004818,19,18,0.9473684210526315
Indie Love,1004822,39,38,0.9743589743589743
Dem Feels,1004823,25,24,0.96
work it,1004824,19,18,0.9473684210526315
gg,1004830,24,23,0.9583333333333334
The Strokes,1004835,32,31,0.96875
Class,1004839,38,37,0.9736842105263158
SUMMER,1004844,21,20,0.9523809523809523
simone,1004845,25,24,0.96
Chill Vibes,1004851,38,37,0.9736842105263158
Pre Race,1004859,13,12,0.9230769230769231
pump up,1004862,18,17,0.9444444444444444
Sharing,1004866,31,30,0.967741935483871
school ,1004874,32,31,0.96875
Easy,1004877,29,28,0.9655172413793104
best,1004879,11,10,0.9090909090909091
New Orleans,1004883,19,18,0.9473684210526315
Rap,1004896,34,33,0.9705882352941176
vibez,1004897,28,27,0.9642857142857143
kairos ,1004903,27,26,0.9629629629629629
Chill Songs,1004904,32,31,0.96875
Throwback Thursday,1004908,20,19,0.95
With Love,1004913,14,13,0.9285714285714286
Lol,1004916,31,30,0.967741935483871
PUMP UP****,1004922,27,26,0.9629629629629629
Xmas,1004923,12,11,0.9166666666666666
90's,1004924,27,26,0.9629629629629629
Happy :),1004925,38,37,0.9736842105263158
Relax,1004926,25,24,0.96
Sound Tracks,1004927,14,13,0.9285714285714286
Random Tunes,1004928,27,26,0.9629629629629629
Hit List,1004932,22,21,0.9545454545454546
right in the feels,1004933,19,18,0.9473684210526315
Triphop,1004937,30,29,0.9666666666666667
jan 2015,1004942,16,15,0.9375
Running,1004947,28,27,0.9642857142857143
new age,1004950,34,33,0.9705882352941176
Car Playlist,1004958,25,24,0.96
Disney,1004961,20,19,0.95
remember,1004965,15,14,0.9333333333333333
Fav��,1004967,28,27,0.9642857142857143
What,1004973,31,30,0.967741935483871
Fall 15,1004977,22,21,0.9545454545454546
Rap Songs,1004979,23,22,0.9565217391304348
Study Music,1004981,34,33,0.9705882352941176
Yacht Rock,1004985,26,25,0.9615384615384616
Fall 2013,1004986,13,12,0.9230769230769231
summer 2017   ,1004989,11,10,0.9090909090909091
Yas,1004993,30,29,0.9666666666666667
Slaps,1004994,23,22,0.9565217391304348
Groovy,1005000,25,24,0.96
Solomun,1005002,19,18,0.9473684210526315
collab,1005006,35,34,0.9714285714285714
ice,1005012,34,33,0.9705882352941176
eighteen,1005013,32,31,0.96875
ASAP,1005014,18,17,0.9444444444444444
Workout mix,1005018,36,35,0.9722222222222222
jesus tunes,1005024,22,21,0.9545454545454546
disney,1005025,36,35,0.9722222222222222
morning coffee,1005026,27,26,0.9629629629629629
Currently,1005044,35,34,0.9714285714285714
spring17,1005045,11,10,0.9090909090909091
christian,1005058,37,36,0.972972972972973
Kelly,1005071,18,17,0.9444444444444444
MO,1005074,35,34,0.9714285714285714
Old jams,1005076,35,34,0.9714285714285714
March 2015,1005078,17,16,0.9411764705882353
Good Songs ,1005090,24,23,0.9583333333333334
all the feels,1005093,30,29,0.9666666666666667
